MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Feedr,Norm,OneFam,One_Story,Average,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,174,169,864,GasA,Typical,Y,SBrkr,864,0,864,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,129900,-93.623564,42.044978
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11425,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,522,1008,GasA,Good,Y,SBrkr,1008,0,1008,0,0,1,0,2,1,4,Typ,1,Attchd,RFn,1,275,Typical,Paved,0,0,120,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,137000,-93.622649,42.038351
One_Story_1945_and_Older,Residential_Low_Density,52,5825,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_Story,Average,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108,Good,PConc,Typical,Mn,Unf,7,Unf,0,600,600,GasA,Good,Y,SBrkr,747,0,747,0,0,1,0,1,1,5,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,32,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,79900,-93.629256,42.035379
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,92,7438,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Brookside,RRAn,Feedr,OneFam,One_and_Half_Fin,Very_Good,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,504,504,GasA,Good,Y,SBrkr,936,316,1252,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,2,576,Typical,Paved,104,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,6,2006,WD ,Normal,127000,-93.628176,42.035666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,9888,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0,Good,CBlock,Typical,No,BLQ,2,Unf,0,450,936,GasA,Typical,Y,FuseA,936,0,936,0,0,1,0,2,1,5,Typ,0,Attchd,Unf,1,240,Typical,Paved,0,0,160,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2006,WD ,Normal,121000,-93.62143,42.037247
Split_or_Multilevel,Residential_Low_Density,70,8163,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Above_Average,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128,Good,CBlock,Typical,Av,ALQ,1,BLQ,294,102,1144,GasA,Typical,Y,SBrkr,1144,0,1144,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,1,796,Typical,Paved,86,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,143000,-93.617499,42.043897
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,11600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175,Typical,CBlock,Typical,No,Rec,6,Unf,0,818,1383,GasA,Typical,Y,SBrkr,1383,0,1383,0,0,1,1,3,1,7,Typ,0,Attchd,RFn,1,292,Typical,Paved,0,45,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,145250,-93.61288599999999,42.044975
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,11310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1954,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,1367,1367,GasA,Excellent,Y,SBrkr,1375,0,1375,0,0,1,0,2,1,5,Typ,1,Attchd,Unf,2,451,Typical,Paved,0,30,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,140000,-93.618593,42.040252
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,13300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,521,1015,GasA,Good,Y,SBrkr,1384,0,1384,1,0,1,0,2,1,6,Min1,0,Attchd,Unf,2,896,Typical,Paved,75,0,0,323,0,0,No_Pool,No_Fence,Shed,400,6,2006,WD ,Normal,159000,-93.612263,42.039351
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,784,784,GasA,Excellent,Y,FuseA,900,412,1312,0,0,1,1,3,1,6,Typ,0,Detchd,Unf,2,649,Typical,Paved,0,28,0,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,127000,-93.617182,42.034617
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,7008,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1900,1998,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Fair,No,Unf,7,Unf,0,448,448,GasA,Excellent,Y,SBrkr,448,272,720,0,0,1,0,1,1,5,Typ,0,Attchd,Unf,1,280,Typical,Paved,0,0,70,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,86900,-93.612239,42.037041
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,10818,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,1077,1077,GasA,Typical,Y,FuseA,981,779,1760,0,0,1,1,4,1,7,Typ,1,Detchd,Unf,2,648,Typical,Paved,120,0,96,0,0,0,No_Pool,No_Fence,None,0,2,2006,COD,Abnorml,80000,-93.612266,42.035857
Split_or_Multilevel,Residential_Low_Density,85,13400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,SLvl,Average,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047,Typical,CBlock,Typical,Av,ALQ,1,BLQ,128,380,1024,GasA,Typical,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,6,2006,WD ,Normal,159950,-93.608984,42.040811
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,77,9786,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_and_Half_Fin,Good,1962,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,312,912,GasA,Typical,Y,SBrkr,1085,649,1734,0,0,1,1,3,1,7,Typ,1,Attchd,RFn,2,440,Typical,Paved,0,0,0,0,128,0,No_Pool,Good_Privacy,None,0,6,2006,WD ,Normal,159000,-93.60942,42.040081
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,77,9510,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Average,1962,1985,Gable,CompShg,HdBoard,HdBoard,BrkCmn,161,Typical,CBlock,Typical,No,ALQ,1,Unf,0,434,1135,GasA,Excellent,Y,SBrkr,1207,0,1207,0,0,1,1,3,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,0,240,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,147000,-93.610278,42.040297
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,8910,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,Mn,ALQ,1,Unf,0,0,655,GasA,Excellent,Y,SBrkr,1194,0,1194,0,1,1,0,3,1,6,Typ,1,BuiltIn,Fin,2,539,Typical,Paved,0,0,192,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,159500,-93.607257,42.0385
Duplex_All_Styles_and_Ages,Residential_Low_Density,60,8544,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,North_Ames,Norm,Norm,Duplex,One_Story,Below_Average,1950,1950,Gable,CompShg,BrkFace,Stone,None,0,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,Wall,Fair,N,FuseF,1040,0,1040,0,0,2,0,2,2,6,Typ,0,Detchd,Unf,2,400,Fair,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,12,2006,WD ,Normal,81400,-93.609053,42.034805
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Below_Average,1961,1961,Hip,CompShg,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,369,1150,GasA,Typical,Y,SBrkr,1150,0,1150,0,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,288,Typical,Paved,0,0,0,0,162,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,146000,-93.606744,42.034708
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,North_Ames,Artery,Norm,OneFam,One_Story,Above_Average,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,396,864,GasA,Good,Y,SBrkr,864,0,864,0,1,1,0,3,1,5,Typ,0,Attchd,Unf,1,336,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,2,2006,WD ,Normal,105000,-93.604568,42.03475299999999
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1948,1950,Gable,CompShg,MetalSd,MetalSd,Stone,264,Typical,CBlock,Typical,No,Rec,6,Unf,0,936,1212,GasA,Good,Y,FuseA,1226,442,1668,1,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,240,Typical,Paved,0,0,140,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,135000,-93.617164,42.033385
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,5520,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1920,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Fair,No,LwQ,4,Unf,0,863,1147,GasA,Typical,N,SBrkr,1147,510,1657,0,0,1,0,4,1,9,Typ,1,Detchd,Unf,1,162,Fair,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,111500,-93.61852,42.032144
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1900,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Rec,6,Unf,0,399,780,GasA,Excellent,Y,SBrkr,940,476,1416,0,1,1,0,3,1,7,Typ,0,Detchd,Unf,2,400,Typical,Paved,0,24,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,156500,-93.617139,42.032346
Two_Story_1945_and_Older,Residential_Medium_Density,58,6451,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0,Typical,Stone,Typical,No,Rec,6,Unf,0,504,712,GasA,Good,Y,SBrkr,848,580,1428,1,0,1,0,4,1,7,Typ,0,Detchd,Fin,2,576,Typical,Paved,264,0,84,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,139900,-93.619513,42.031506
One_Story_1945_and_Older,Residential_Medium_Density,52,7830,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Typical,BrkTil,Typical,No,LwQ,4,Unf,0,76,492,GasA,Typical,Y,SBrkr,492,0,492,1,0,1,0,1,1,3,Typ,0,Detchd,Unf,1,200,Typical,Dirt_Gravel,0,0,78,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,61500,-93.610354,42.031964
Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,69,9142,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Very_Good,1910,1950,Gable,CompShg,AsbShng,AsbShng,None,0,Fair,Stone,Typical,No,Unf,7,Unf,0,1020,1020,GasA,Good,N,FuseP,908,1020,1928,0,0,2,0,4,2,9,Typ,0,Detchd,Unf,1,440,Poor,Paved,0,60,112,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,137000,-93.618293,42.029142
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,65,9750,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Norm,Norm,OneFam,One_Story,Average,1958,1958,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,960,960,GasA,Excellent,Y,SBrkr,960,0,960,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,Gar2,4500,7,2006,WD ,Normal,125000,-93.606195,42.0272703
One_and_Half_Story_Finished_All_Ages,C_all,63,4761,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Unf,Fair,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,BrkTil,Fair,No,Unf,7,Unf,0,1020,1020,GasA,Fair,N,FuseP,1020,0,1020,0,0,1,0,2,1,5,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,105,0,0,0,No_Pool,No_Fence,None,0,10,2006,ConLD,Normal,64500,-93.606869,42.02297
One_Story_1945_and_Older,Residential_Low_Density,0,7446,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Brookside,Feedr,Norm,OneFam,One_Story,Average,1941,1950,Gable,CompShg,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,522,788,GasA,Typical,Y,FuseA,788,0,788,0,0,1,0,2,1,4,Typ,2,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,4,2006,WD ,Abnorml,100000,-93.628478,42.03405
Two_Story_1945_and_Older,Residential_Low_Density,69,11737,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,Two_Story,Good,1924,1996,Gambrel,CompShg,BrkComm,Stucco,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,848,848,GasW,Typical,N,SBrkr,1017,810,1827,0,0,1,0,2,1,9,Typ,1,Detchd,Unf,1,240,Typical,Paved,27,36,42,0,0,0,No_Pool,Good_Privacy,None,0,5,2006,WD ,Normal,202500,-93.627385,42.030786
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,816,816,GasA,Typical,Y,SBrkr,816,0,1176,0,0,1,0,3,1,6,Typ,1,Detchd,Unf,2,528,Typical,Paved,112,0,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2006,WD ,Normal,114500,-93.623642,42.032299
One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Good,BrkTil,Typical,No,BLQ,2,Unf,0,706,1103,GasA,Good,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,2,440,Typical,Paved,166,120,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,110500,-93.620411,42.032417
One_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,610,610,GasA,Excellent,N,FuseA,819,0,819,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,0,0,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,72000,-93.6275675,42.0249549
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,803,803,GasA,Excellent,Y,SBrkr,803,557,1360,0,0,1,1,2,1,6,Typ,0,Detchd,Unf,1,297,Typical,Paved,0,65,190,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2006,WD ,Normal,125500,-93.6255067,42.0242578
One_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,1930,1950,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,BrkTil,Typical,No,LwQ,4,Unf,0,641,984,GasA,Typical,Y,FuseF,984,0,984,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,308,Typical,Dirt_Gravel,0,0,164,0,0,0,No_Pool,No_Fence,None,0,3,2006,ConLI,Family,90000,-93.6265888,42.0238089
Split_or_Multilevel,Residential_Low_Density,92,6930,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Clear_Creek,Norm,Norm,OneFam,SLvl,Below_Average,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120,Typical,CBlock,Typical,Av,BLQ,2,Rec,294,468,1062,GasA,Excellent,Y,FuseF,1352,0,1352,0,1,1,0,3,1,6,Min2,0,BuiltIn,Unf,1,288,Typical,Paved,168,0,294,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Abnorml,130000,-93.6578344,42.0331453
Two_Story_1946_and_Newer,Residential_Low_Density,74,7844,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,OneFam,Two_Story,Good,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,Typical,CBlock,Typical,No,ALQ,1,Unf,0,463,672,GasA,Typical,Y,SBrkr,672,728,1400,0,0,1,1,3,1,6,Typ,1,Attchd,Fin,2,440,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,149500,-93.672278,42.032216
Split_or_Multilevel,Residential_Low_Density,0,7176,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,OneFam,SLvl,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Typical,CBlock,Good,Gd,GLQ,3,Unf,0,166,960,GasA,Fair,Y,SBrkr,1040,0,1040,1,0,1,0,3,1,6,Typ,1,Detchd,Unf,2,616,Typical,Paved,131,0,0,0,180,0,No_Pool,Good_Privacy,None,0,7,2006,WD ,Normal,160500,-93.672645,42.031347
Duplex_All_Styles_and_Ages,Residential_Low_Density,75,8235,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,One_Story,Below_Average,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99,Typical,CBlock,Typical,No,Rec,6,Unf,0,1466,1949,GasA,Typical,Y,SBrkr,1949,0,1949,0,0,2,0,6,2,10,Typ,0,Attchd,RFn,2,586,Typical,Paved,32,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,157000,-93.670514,42.030232
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,12048,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_Story,Above_Average,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232,Typical,Slab,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Good,Y,SBrkr,1488,0,1488,0,0,1,0,3,1,7,Typ,1,Attchd,RFn,2,569,Typical,Paved,0,189,36,0,348,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,135000,-93.666255,42.025846
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,75,9525,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,OneFam,One_and_Half_Fin,Average,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,LwQ,4,Unf,0,532,1000,GasA,Typical,Y,SBrkr,1068,541,1609,0,0,1,1,5,1,7,Typ,0,Attchd,Unf,1,305,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,149900,-93.666096,42.025197
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,11645,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,434,1734,GasA,Excellent,Y,SBrkr,1734,0,1734,1,0,2,0,3,1,7,Typ,0,Attchd,Fin,2,660,Typical,Paved,160,24,0,0,0,0,No_Pool,No_Fence,None,0,1,2006,WD ,Normal,260000,-93.689067,42.024481
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,11645,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,448,1570,GasA,Excellent,Y,SBrkr,1590,0,1590,1,0,2,1,2,1,6,Typ,0,Attchd,Fin,3,754,Typical,Paved,176,80,0,0,0,0,No_Pool,No_Fence,None,0,8,2006,New,Partial,294900,-93.689084,42.023306
Two_Story_1946_and_Newer,Residential_Low_Density,78,9316,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532,Typical,PConc,Typical,Av,Unf,7,Unf,0,784,784,GasA,Excellent,Y,SBrkr,784,812,1596,0,0,2,1,3,1,6,Typ,0,Attchd,RFn,2,610,Typical,Paved,144,45,0,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,181000,-93.688929,42.023138
Two_Story_1946_and_Newer,Residential_Low_Density,80,10041,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Sawyer_West,Norm,Norm,OneFam,Two_Story,Average,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,Mn,GLQ,3,Unf,0,119,908,GasA,Excellent,Y,SBrkr,927,988,1915,1,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,506,Typical,Paved,120,150,0,0,0,0,No_Pool,No_Fence,None,0,2,2006,WD ,Abnorml,220000,-93.68216,42.029884
Split_Foyer,Residential_Low_Density,57,8846,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SFoyer,Average,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,572,870,GasA,Excellent,Y,SBrkr,914,0,914,0,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,576,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,148000,-93.691896,42.022227
Two_Story_1946_and_Newer,Residential_Low_Density,120,15611,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1079,1079,GasA,Excellent,Y,SBrkr,1079,840,1919,0,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,685,Typical,Paved,0,51,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,New,Partial,233230,-93.683777,42.016618
